2025-10-01 10:18:01.081556,BUY,NSE:NIFTY25O0724650CE,132.95,126.25,141.25
2025-10-01 10:18:05.110836,SELL,NSE:NIFTY25O0724650CE,133.1
2025-10-01 10:27:00.784730,BUY,NSE:NIFTY25O0724700PE,122.3,118.75,126.65
2025-10-01 10:27:04.540292,SELL,NSE:NIFTY25O0724700PE,122.15
2025-10-01 10:31:01.162233,BUY,NSE:NIFTY25O0724650CE,139.2,134.1,148.8
2025-10-01 10:31:05.115690,SELL,NSE:NIFTY25O0724650CE,139.55
2025-10-01 10:32:08.287560,BUY,NSE:NIFTY25O0724650CE,150.15,138.75,172.5
2025-10-01 10:32:12.345678,SELL,NSE:NIFTY25O0724650CE,172.5
2025-10-03 09:31:06.628045,BUY,NSE:NIFTY25O0724800PE,90.35,78.85,112.30000000000001
2025-10-03 09:32:57.659822,SELL,NSE:NIFTY25O0724800PE,78.15
2025-10-03 09:35:04.316496,BUY,NSE:NIFTY25O0724800PE,83.65,77.5,91.89999999999999
2025-10-03 09:39:01.360562,SELL,NSE:NIFTY25O0724800PE,82.5
2025-10-03 09:44:06.001668,BUY,NSE:NIFTY25O0724750CE,129.6,121.95,144.44999999999996
2025-10-03 09:46:05.990444,SELL,NSE:NIFTY25O0724750CE,120.6
2025-10-03 09:48:06.975676,BUY,NSE:NIFTY25O0724750CE,127.3,116.85,141.47500000000002
2025-10-03 09:52:41.988668,SELL,NSE:NIFTY25O0724750CE,142.35
2025-10-03 09:58:03.028380,BUY,NSE:NIFTY25O0724800CE,116.5,114.0,120.89999999999999
2025-10-03 09:58:38.087368,SELL,NSE:NIFTY25O0724800CE,113.95
2025-10-03 10:11:02.900543,BUY,NSE:NIFTY25O0724800PE,73.55,69.85,80.35
2025-10-03 10:11:57.119328,SELL,NSE:NIFTY25O0724800PE,69.85
2025-10-03 10:21:03.041151,BUY,NSE:NIFTY25O0724800PE,78.95,74.55,85.05000000000001
2025-10-03 10:21:47.037263,SELL,NSE:NIFTY25O0724800PE,73.65
2025-10-03 10:29:03.067594,BUY,NSE:NIFTY25O0724800CE,98.3,94.95,102.95000000000002
2025-10-03 10:30:04.979891,SELL,NSE:NIFTY25O0724800CE,103.6
2025-10-03 10:46:02.843473,BUY,NSE:NIFTY25O0724800PE,84.35,76.7,99.2
2025-10-03 10:48:00.737701,SELL,NSE:NIFTY25O0724800PE,76.55
2025-10-03 11:08:03.427207,BUY,NSE:NIFTY25O0724800CE,98.1,95.35,101.72500000000002
2025-10-03 11:10:43.657337,SELL,NSE:NIFTY25O0724800CE,95.8
2025-10-03 11:15:02.849676,BUY,NSE:NIFTY25O0724800CE,103.25,99.15,108.77499999999999
2025-10-03 11:16:00.651466,SELL,NSE:NIFTY25O0724800CE,109.05
2025-10-03 11:21:02.726366,BUY,NSE:NIFTY25O0724800CE,111.15,107.0,118.70000000000002
2025-10-03 11:22:46.377492,SELL,NSE:NIFTY25O0724800CE,106.55
2025-10-03 11:33:02.920450,BUY,NSE:NIFTY25O0724800CE,107.4,102.2,112.10000000000001
2025-10-03 11:35:30.145729,SELL,NSE:NIFTY25O0724800CE,111.75
2025-10-03 11:43:03.671616,BUY,NSE:NIFTY25O0724800CE,111,107.25,114.55000000000001
2025-10-03 11:44:38.580210,SELL,NSE:NIFTY25O0724800CE,106.8
2025-10-03 11:51:02.932917,BUY,NSE:NIFTY25O0724800CE,110.6,107.3,114.00000000000001
2025-10-03 11:55:21.455205,SELL,NSE:NIFTY25O0724800CE,108.15
2025-10-03 12:06:02.775204,BUY,NSE:NIFTY25O0724800CE,118.85,108.35,140.45
2025-10-03 12:16:00.221874,SELL,NSE:NIFTY25O0724800CE,107.4
2025-10-03 12:18:01.815512,BUY,NSE:NIFTY25O0724850PE,83.4,79.3,91.75000000000001
2025-10-03 12:24:40.190164,SELL,NSE:NIFTY25O0724850PE,79.25
2025-10-03 12:32:01.704453,BUY,NSE:NIFTY25O0724850PE,87.1,77.05,99.67499999999998
2025-10-03 12:38:00.082677,SELL,NSE:NIFTY25O0724850PE,82.4
2025-10-03 13:38:01.436139,BUY,NSE:NIFTY25O0724850PE,79.3,72.6,88.725
2025-10-03 13:43:00.346553,SELL,NSE:NIFTY25O0724850PE,75.25
